Label,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation,is_last_day,day,month,year,date,year-month
01/12,7.26381593870731,5.89675039292905,5.81165120075648,4.96675582189372,0,12,1,2022,2022-01-12,2022-1
01/13,7.26381593870731,5.89675039292905,5.81165120075648,4.96675582189372,0,13,1,2022,2022-01-13,2022-1
01/14,7.26381593870731,5.89675039292905,5.81165120075648,4.96675582189372,0,14,1,2022,2022-01-14,2022-1
01/17,7.26381593870731,5.89675039292905,5.81165120075648,4.96675582189372,0,17,1,2022,2022-01-17,2022-1
01/18,7.26381593870731,5.89675039292905,5.81165120075648,4.96675582189372,0,18,1,2022,2022-01-18,2022-1
01/19,7.26939197684968,5.89675039292905,5.8148087162196,4.96675582189372,0,19,1,2022,2022-01-19,2022-1
01/20,7.26939197684968,5.89675039292905,5.8148087162196,4.96675582189372,0,20,1,2022,2022-01-20,2022-1
01/21,7.26939197684968,5.89675039292905,5.8148087162196,4.96675582189372,0,21,1,2022,2022-01-21,2022-1
01/24,7.26939197684968,5.89675039292905,5.8148087162196,4.96675582189372,0,24,1,2022,2022-01-24,2022-1
01/25,7.27648875266727,5.89675039292905,5.81882737226356,4.96675582189372,0,25,1,2022,2022-01-25,2022-1
01/26,7.27648875266727,5.89675039292905,5.81882737226356,4.96675582189372,0,26,1,2022,2022-01-26,2022-1
01/27,7.27648875266727,5.89675039292905,5.81882737226356,4.96675582189372,0,27,1,2022,2022-01-27,2022-1
01/28,7.27648875266727,5.89675039292905,5.88107468694028,5.03359907069334,0,28,1,2022,2022-01-28,2022-1
01/31,7.27648875266727,5.89675039292905,5.88107468694028,5.03359907069334,1,31,1,2022,2022-01-31,2022-1
02/01,7.49285801217132,6.30871803345261,6.06323910162629,5.3239867610295,0,1,2,2022,2022-02-01,2022-2
02/02,7.48664003131854,6.30871803345261,6.05971695769936,5.3239867610295,0,2,2,2022,2022-02-02,2022-2
02/03,7.49323109102249,6.30871803345261,6.06345043026191,5.3239867610295,0,3,2,2022,2022-02-03,2022-2
02/04,7.507781166218,6.30871803345261,6.07169224705091,5.3239867610295,0,4,2,2022,2022-02-04,2022-2
02/07,7.5302280770966,6.30871803345261,6.08440718662715,5.3239867610295,0,7,2,2022,2022-02-07,2022-2
02/08,7.50148846707182,6.2524580988693,6.10272436777894,5.3239867610295,0,8,2,2022,2022-02-08,2022-2
02/09,7.50148846707182,6.2524580988693,6.10272436777894,5.3239867610295,0,9,2,2022,2022-02-09,2022-2
02/10,7.74120242515757,6.40600867474332,6.23927015789247,5.39387922787411,0,10,2,2022,2022-02-10,2022-2
02/11,7.74120242515757,6.40600867474332,6.23927015789247,5.39387922787411,0,11,2,2022,2022-02-11,2022-2
02/14,7.74120242515757,6.40600867474332,6.23927015789247,5.39387922787411,0,14,2,2022,2022-02-14,2022-2
02/15,7.76244187823403,6.40600867474332,6.25059299252007,5.39387922787411,0,15,2,2022,2022-02-15,2022-2
02/16,7.76244187823403,6.40600867474332,6.25059299252007,5.39387922787411,0,16,2,2022,2022-02-16,2022-2
02/17,7.76244187823403,6.40600867474332,6.25059299252007,5.39387922787411,0,17,2,2022,2022-02-17,2022-2
02/18,7.76244187823403,6.40600867474332,6.25059299252007,5.39387922787411,0,18,2,2022,2022-02-18,2022-2
02/22,7.76244187823403,6.40600867474332,6.25059299252007,5.39387922787411,0,22,2,2022,2022-02-22,2022-2
02/23,7.78368133131047,6.40600867474332,6.26191582714763,5.39387922787411,0,23,2,2022,2022-02-23,2022-2
02/24,7.78368133131047,6.40600867474332,6.26191582714763,5.39387922787411,0,24,2,2022,2022-02-24,2022-2
02/25,7.78368133131047,6.40600867474332,6.33267253352423,5.51443733757839,0,25,2,2022,2022-02-25,2022-2
02/28,7.78368133131047,6.40600867474332,6.33267253352423,5.51443733757839,1,28,2,2022,2022-02-28,2022-2
03/01,7.74569861133598,6.64069992073606,6.24193738170127,5.54294639731119,0,1,3,2022,2022-03-01,2022-3
03/02,7.93273711045044,6.64069992073606,6.33524409988986,5.54294639731119,0,2,3,2022,2022-03-02,2022-3
03/03,8.02289152348516,6.64069992073606,6.38021886417803,5.54294639731119,0,3,3,2022,2022-03-03,2022-3
03/04,8.02927310999342,6.64069992073606,6.38340240605173,5.54294639731119,0,4,3,2022,2022-03-04,2022-3
03/07,8.07458237420198,6.64069992073606,6.40600555335484,5.54294639731119,0,7,3,2022,2022-03-07,2022-3
03/08,8.23026487984775,6.64069992073606,6.48366990454434,5.54294639731119,0,8,3,2022,2022-03-08,2022-3
03/09,8.23026487984775,6.64069992073606,6.48366990454434,5.54294639731119,0,9,3,2022,2022-03-09,2022-3
03/10,8.29147092239082,6.65023516404177,6.56468129631589,5.53072446105873,0,10,3,2022,2022-03-10,2022-3
03/11,8.29147092239082,6.65023516404177,6.56468129631589,5.53072446105873,0,11,3,2022,2022-03-11,2022-3
03/14,8.29147092239082,6.65023516404177,6.56468129631589,5.53072446105873,0,14,3,2022,2022-03-14,2022-3
03/15,8.39243583048812,6.65023516404177,6.61446126432486,5.53072446105873,0,15,3,2022,2022-03-15,2022-3
03/16,8.39243583048812,6.65023516404177,6.61446126432486,5.53072446105873,0,16,3,2022,2022-03-16,2022-3
03/17,8.39243583048812,6.65023516404177,6.61446126432486,5.53072446105873,0,17,3,2022,2022-03-17,2022-3
03/18,8.39243583048812,6.65023516404177,6.61446126432486,5.53072446105873,0,18,3,2022,2022-03-18,2022-3
03/21,8.39243583048812,6.65023516404177,6.61446126432486,5.53072446105873,0,21,3,2022,2022-03-21,2022-3
03/22,8.40416875558814,6.65023516404177,6.62024609241152,5.53072446105873,0,22,3,2022,2022-03-22,2022-3
03/23,8.40416875558814,6.65023516404177,6.62024609241152,5.53072446105873,0,23,3,2022,2022-03-23,2022-3
03/24,8.40416875558814,6.65023516404177,6.62024609241152,5.53072446105873,0,24,3,2022,2022-03-24,2022-3
03/25,8.40416875558814,6.65023516404177,6.62024609241152,5.53072446105873,0,25,3,2022,2022-03-25,2022-3
03/28,8.40416875558814,6.65023516404177,6.62024609241152,5.53072446105873,0,28,3,2022,2022-03-28,2022-3
03/29,8.40795108012695,6.65023516404177,6.62211093830789,5.53072446105873,0,29,3,2022,2022-03-29,2022-3
03/30,8.40795108012695,6.65023516404177,6.62211093830789,5.53072446105873,0,30,3,2022,2022-03-30,2022-3
03/31,8.40795108012695,6.65023516404177,6.54490339319544,5.42314591496573,1,31,3,2022,2022-03-31,2022-3
04/01,7.97998120979888,6.31103151532451,6.2773427714703,5.23426203609203,0,1,4,2022,2022-04-01,2022-4
04/04,7.92014023422183,6.31103151532451,6.24759404569337,5.23426203609203,0,4,4,2022,2022-04-04,2022-4
04/05,8.09414493315776,6.31103151532451,6.33409694813816,5.23426203609203,0,5,4,2022,2022-04-05,2022-4
04/06,8.09414493315776,6.31103151532451,6.33409694813816,5.23426203609203,0,6,4,2022,2022-04-06,2022-4
04/07,8.09414493315776,6.31103151532451,6.33409694813816,5.23426203609203,0,7,4,2022,2022-04-07,2022-4
04/08,8.09414493315776,6.31103151532451,6.33409694813816,5.23426203609203,0,8,4,2022,2022-04-08,2022-4
04/11,8.09414493315776,6.31103151532451,6.33409694813816,5.23426203609203,0,11,4,2022,2022-04-11,2022-4
04/12,8.16098166076651,6.11861590357095,6.46463255602892,5.06302085411523,0,12,4,2022,2022-04-12,2022-4
04/13,8.16098166076651,6.11861590357095,6.46463255602892,5.06302085411523,0,13,4,2022,2022-04-13,2022-4
04/14,8.16098166076651,6.11861590357095,6.46463255602892,5.06302085411523,0,14,4,2022,2022-04-14,2022-4
04/15,8.16098166076651,6.11861590357095,6.46463255602892,5.06302085411523,0,15,4,2022,2022-04-15,2022-4
04/18,8.16098166076651,6.11861590357095,6.46463255602892,5.06302085411523,0,18,4,2022,2022-04-18,2022-4
04/19,8.14193013975322,6.11861590357095,6.45398721199402,5.06302085411523,0,19,4,2022,2022-04-19,2022-4
04/20,8.14193013975322,6.11861590357095,6.45398721199402,5.06302085411523,0,20,4,2022,2022-04-20,2022-4
04/21,8.14193013975322,6.11861590357095,6.45398721199402,5.06302085411523,0,21,4,2022,2022-04-21,2022-4
04/22,8.14193013975322,6.11861590357095,6.45398721199402,5.06302085411523,0,22,4,2022,2022-04-22,2022-4
04/25,8.14193013975322,6.11861590357095,6.45398721199402,5.06302085411523,0,25,4,2022,2022-04-25,2022-4
04/26,8.14141721418748,6.11861590357095,6.45370060657771,5.06302085411523,0,26,4,2022,2022-04-26,2022-4
04/27,8.14141721418748,6.11861590357095,6.45370060657771,5.06302085411523,0,27,4,2022,2022-04-27,2022-4
04/28,8.14141721418748,6.11861590357095,6.45370060657771,5.06302085411523,0,28,4,2022,2022-04-28,2022-4
04/29,8.14141721418748,6.11861590357095,6.31941010403052,4.97057879715137,1,29,4,2022,2022-04-29,2022-4
05/02,7.8208907853299,5.85181443242921,6.14897641846233,4.79468889056105,0,2,5,2022,2022-05-02,2022-5
05/03,7.87683009583153,5.85181443242921,6.17843682832402,4.79468889056105,0,3,5,2022,2022-05-03,2022-5
05/04,7.87683009583153,5.85181443242921,6.17843682832402,4.79468889056105,0,4,5,2022,2022-05-04,2022-5
05/05,7.87683009583153,5.85181443242921,6.17843682832402,4.79468889056105,0,5,5,2022,2022-05-05,2022-5
05/06,7.87683009583153,5.85181443242921,6.17843682832402,4.79468889056105,0,6,5,2022,2022-05-06,2022-5
05/09,7.87683009583153,5.85181443242921,6.17843682832402,4.79468889056105,0,9,5,2022,2022-05-09,2022-5
05/10,7.94110136830739,5.85181443242921,6.21228526178683,4.79468889056105,0,10,5,2022,2022-05-10,2022-5
05/11,8.05142136917005,5.89787258421099,6.17699109973733,4.82456845145864,0,11,5,2022,2022-05-11,2022-5
05/12,8.05142136917005,5.89787258421099,6.17699109973733,4.82456845145864,0,12,5,2022,2022-05-12,2022-5
05/13,8.05142136917005,5.89787258421099,6.17699109973733,4.82456845145864,0,13,5,2022,2022-05-13,2022-5
05/16,8.05142136917005,5.89787258421099,6.17699109973733,4.82456845145864,0,16,5,2022,2022-05-16,2022-5
05/17,8.12571046396407,5.89787258421099,6.21743252871199,4.82456845145864,0,17,5,2022,2022-05-17,2022-5
05/18,8.12571046396407,5.89787258421099,6.21743252871199,4.82456845145864,0,18,5,2022,2022-05-18,2022-5
05/19,8.12571046396407,5.89787258421099,6.21743252871199,4.82456845145864,0,19,5,2022,2022-05-19,2022-5
05/20,8.12571046396407,5.89787258421099,6.21743252871199,4.82456845145864,0,20,5,2022,2022-05-20,2022-5
05/23,8.12571046396407,5.89787258421099,6.21743252871199,4.82456845145864,0,23,5,2022,2022-05-23,2022-5
05/24,8.18732764493391,5.89787258421099,6.25097563291486,4.82456845145864,0,24,5,2022,2022-05-24,2022-5
05/25,8.18732764493391,5.89787258421099,6.25097563291486,4.82456845145864,0,25,5,2022,2022-05-25,2022-5
05/26,8.18732764493391,5.89787258421099,6.25097563291486,4.82456845145864,0,26,5,2022,2022-05-26,2022-5
05/27,8.18732764493391,5.89787258421099,6.22945234146477,4.73241943790585,0,27,5,2022,2022-05-27,2022-5
05/31,8.18732764493391,5.89787258421099,6.22945234146477,4.73241943790585,1,31,5,2022,2022-05-31,2022-5
06/01,7.94474568232177,5.52592822582167,6.19229043602878,4.63407859870768,0,1,6,2022,2022-06-01,2022-6
06/02,7.94099142018083,5.52592822582167,6.19033343387827,4.63407859870768,0,2,6,2022,2022-06-02,2022-6
06/03,7.93898914703899,5.52592822582167,6.189289699398,4.63407859870768,0,3,6,2022,2022-06-03,2022-6
06/06,7.95367248341246,5.52592822582167,6.19694375225333,4.63407859870768,0,6,6,2022,2022-06-06,2022-6
06/07,8.23881071443089,5.52592822582167,6.34557911929701,4.63407859870768,0,7,6,2022,2022-06-07,2022-6
06/08,8.23881071443089,5.52592822582167,6.34557911929701,4.63407859870768,0,8,6,2022,2022-06-08,2022-6
06/09,8.23881071443089,5.52592822582167,6.34557911929701,4.63407859870768,0,9,6,2022,2022-06-09,2022-6
06/10,8.61720498093088,5.66089398296112,6.57042446999005,4.69585684735276,0,10,6,2022,2022-06-10,2022-6
06/13,8.61720498093088,5.66089398296112,6.57042446999005,4.69585684735276,0,13,6,2022,2022-06-13,2022-6
06/14,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,14,6,2022,2022-06-14,2022-6
06/15,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,15,6,2022,2022-06-15,2022-6
06/16,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,16,6,2022,2022-06-16,2022-6
06/17,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,17,6,2022,2022-06-17,2022-6
06/21,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,21,6,2022,2022-06-21,2022-6
06/22,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,22,6,2022,2022-06-22,2022-6
06/23,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,23,6,2022,2022-06-23,2022-6
06/24,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,24,6,2022,2022-06-24,2022-6
06/27,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,27,6,2022,2022-06-27,2022-6
06/28,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,28,6,2022,2022-06-28,2022-6
06/29,8.67384394294073,5.66089398296112,6.59906217541846,4.69585684735276,0,29,6,2022,2022-06-29,2022-6
06/30,8.66534809863924,5.66089398296112,6.4740595760344,4.58323353111838,1,30,6,2022,2022-06-30,2022-6
07/01,8.44424198121754,5.77337126933983,6.37979744580248,4.63832722212127,0,1,7,2022,2022-07-01,2022-7
07/05,8.51509596955173,5.77337126933983,6.41590427979468,4.63832722212127,0,5,7,2022,2022-07-05,2022-7
07/06,8.59827682519507,5.77337126933983,6.45829282300385,4.63832722212127,0,6,7,2022,2022-07-06,2022-7
07/07,8.59827682519507,5.77337126933983,6.45829282300385,4.63832722212127,0,7,7,2022,2022-07-07,2022-7
07/08,8.59827682519507,5.77337126933983,6.45829282300385,4.63832722212127,0,8,7,2022,2022-07-08,2022-7
07/11,8.59827682519507,5.77337126933983,6.45829282300385,4.63832722212127,0,11,7,2022,2022-07-11,2022-7
07/12,8.54883199399654,5.77337126933983,6.43309598717525,4.63832722212127,0,12,7,2022,2022-07-12,2022-7
07/13,8.94843371590937,6.04893167883322,6.72150364811386,4.75816839127161,0,13,7,2022,2022-07-13,2022-7
07/14,8.94843371590937,6.04893167883322,6.72150364811386,4.75816839127161,0,14,7,2022,2022-07-14,2022-7
07/15,8.94843371590937,6.04893167883322,6.72150364811386,4.75816839127161,0,15,7,2022,2022-07-15,2022-7
07/18,8.94843371590937,6.04893167883322,6.72150364811386,4.75816839127161,0,18,7,2022,2022-07-18,2022-7
07/19,8.88523749798655,6.04893167883322,6.68696131979407,4.75816839127161,0,19,7,2022,2022-07-19,2022-7
07/20,8.88523749798655,6.04893167883322,6.68696131979407,4.75816839127161,0,20,7,2022,2022-07-20,2022-7
07/21,8.88523749798655,6.04893167883322,6.68696131979407,4.75816839127161,0,21,7,2022,2022-07-21,2022-7
07/22,8.88523749798655,6.04893167883322,6.68696131979407,4.75816839127161,0,22,7,2022,2022-07-22,2022-7
07/25,8.88523749798655,6.04893167883322,6.68696131979407,4.75816839127161,0,25,7,2022,2022-07-25,2022-7
07/26,8.81899042816399,6.04893167883322,6.65075143079676,4.75816839127161,0,26,7,2022,2022-07-26,2022-7
07/27,8.81899042816399,6.04893167883322,6.65075143079676,4.75816839127161,0,27,7,2022,2022-07-27,2022-7
07/28,8.81899042816399,6.04893167883322,6.65075143079676,4.75816839127161,0,28,7,2022,2022-07-28,2022-7
07/29,8.81899042816399,6.04893167883322,6.65324859592189,4.86343875281443,1,29,7,2022,2022-07-29,2022-7
08/01,9.05824386632161,6.40267662971246,6.71732784362709,4.95028158433612,0,1,8,2022,2022-08-01,2022-8
08/02,8.82739654397762,6.40267662971246,6.59534667181998,4.95028158433612,0,2,8,2022,2022-08-02,2022-8
08/03,8.82739654397762,6.40267662971246,6.59534667181998,4.95028158433612,0,3,8,2022,2022-08-03,2022-8
08/04,8.82739654397762,6.40267662971246,6.59534667181998,4.95028158433612,0,4,8,2022,2022-08-04,2022-8
08/05,8.82739654397762,6.40267662971246,6.59534667181998,4.95028158433612,0,5,8,2022,2022-08-05,2022-8
08/08,8.82739654397762,6.40267662971246,6.59534667181998,4.95028158433612,0,8,8,2022,2022-08-08,2022-8
08/09,8.75547252828877,6.40267662971246,6.55734157119452,4.95028158433612,0,9,8,2022,2022-08-09,2022-8
08/10,8.38788966669217,6.249442958232,6.21710153331301,4.82777225810989,0,10,8,2022,2022-08-10,2022-8
08/11,8.38788966669217,6.249442958232,6.21710153331301,4.82777225810989,0,11,8,2022,2022-08-11,2022-8
08/12,8.38788966669217,6.249442958232,6.21710153331301,4.82777225810989,0,12,8,2022,2022-08-12,2022-8
08/15,8.38788966669217,6.249442958232,6.21710153331301,4.82777225810989,0,15,8,2022,2022-08-15,2022-8
08/16,8.32775051067283,6.249442958232,6.18364215491278,4.82777225810989,0,16,8,2022,2022-08-16,2022-8
08/17,8.32775051067283,6.249442958232,6.18364215491278,4.82777225810989,0,17,8,2022,2022-08-17,2022-8
08/18,8.32775051067283,6.249442958232,6.18364215491278,4.82777225810989,0,18,8,2022,2022-08-18,2022-8
08/19,8.32775051067283,6.249442958232,6.18364215491278,4.82777225810989,0,19,8,2022,2022-08-19,2022-8
08/22,8.32775051067283,6.249442958232,6.18364215491278,4.82777225810989,0,22,8,2022,2022-08-22,2022-8
08/23,8.28285910100965,6.249442958232,6.15866610333076,4.82777225810989,0,23,8,2022,2022-08-23,2022-8
08/24,8.28285910100965,6.249442958232,6.15866610333076,4.82777225810989,0,24,8,2022,2022-08-24,2022-8
08/25,8.28285910100965,6.249442958232,6.15866610333076,4.82777225810989,0,25,8,2022,2022-08-25,2022-8
08/26,8.28285910100965,6.249442958232,6.07625028721817,4.62384955979529,0,26,8,2022,2022-08-26,2022-8
08/29,8.28285910100965,6.249442958232,6.07625028721817,4.62384955979529,0,29,8,2022,2022-08-29,2022-8
08/30,8.28285910100965,6.249442958232,6.07625028721817,4.62384955979529,0,30,8,2022,2022-08-30,2022-8
08/31,8.24468010706083,6.249442958232,6.05624129283111,4.62384955979529,1,31,8,2022,2022-08-31,2022-8
09/01,8.41324421462426,6.56070025011903,6.13551502405181,4.76678480862467,0,1,9,2022,2022-09-01,2022-9
09/02,8.25130148497475,6.56070025011903,6.05051669143137,4.76678480862467,0,2,9,2022,2022-09-02,2022-9
09/06,8.28969899131198,6.56070025011903,6.07067026067474,4.76678480862467,0,6,9,2022,2022-09-06,2022-9
09/07,8.22180261593097,6.56070025011903,6.03503371983805,4.76678480862467,0,7,9,2022,2022-09-07,2022-9
09/08,8.22180261593097,6.56070025011903,6.03503371983805,4.76678480862467,0,8,9,2022,2022-09-08,2022-9
09/09,8.22180261593097,6.56070025011903,6.03503371983805,4.76678480862467,0,9,9,2022,2022-09-09,2022-9
09/12,8.22180261593097,6.56070025011903,6.03503371983805,4.76678480862467,0,12,9,2022,2022-09-12,2022-9
09/13,8.21279771748125,6.64140474573514,5.95145782292061,4.82490377527034,0,13,9,2022,2022-09-13,2022-9
09/14,8.21279771748125,6.64140474573514,5.95145782292061,4.82490377527034,0,14,9,2022,2022-09-14,2022-9
09/15,8.21279771748125,6.64140474573514,5.95145782292061,4.82490377527034,0,15,9,2022,2022-09-15,2022-9
09/16,8.21279771748125,6.64140474573514,5.95145782292061,4.82490377527034,0,16,9,2022,2022-09-16,2022-9
09/19,8.21279771748125,6.64140474573514,5.95145782292061,4.82490377527034,0,19,9,2022,2022-09-19,2022-9
09/20,8.18907336675876,6.64140474573514,5.93840683195697,4.82490377527034,0,20,9,2022,2022-09-20,2022-9
09/21,8.18907336675876,6.64140474573514,5.93840683195697,4.82490377527034,0,21,9,2022,2022-09-21,2022-9
09/22,8.18907336675876,6.64140474573514,5.93840683195697,4.82490377527034,0,22,9,2022,2022-09-22,2022-9
09/23,8.18907336675876,6.64140474573514,5.93840683195697,4.82490377527034,0,23,9,2022,2022-09-23,2022-9
09/26,8.18907336675876,6.64140474573514,5.93840683195697,4.82490377527034,0,26,9,2022,2022-09-26,2022-9
09/27,8.19500445443939,6.64140474573514,5.94166957969788,4.82490377527034,0,27,9,2022,2022-09-27,2022-9
09/28,8.19500445443939,6.64140474573514,5.94166957969788,4.82490377527034,0,28,9,2022,2022-09-28,2022-9
09/29,8.19500445443939,6.64140474573514,5.94166957969788,4.82490377527034,0,29,9,2022,2022-09-29,2022-9
09/30,8.19500445443939,6.64140474573514,6.23978784347126,5.11168028094175,1,30,9,2022,2022-09-30,2022-9
10/03,7.7074924576537,6.58268470530954,6.01578004982155,5.12071655196,0,3,10,2022,2022-10-03,2022-10
10/04,8.04280621628644,6.58268470530954,6.20707074717148,5.12071655196,0,4,10,2022,2022-10-04,2022-10
10/05,8.04280621628644,6.58268470530954,6.20707074717148,5.12071655196,0,5,10,2022,2022-10-05,2022-10
10/06,8.04280621628644,6.58268470530954,6.20707074717148,5.12071655196,0,6,10,2022,2022-10-06,2022-10
